threshold,rows,accuracy,balanced_accuracy,roc_auc,precision_event,recall_event,f1_event,normal_fpr,tn,fp,fn,tp,dataset,feature_set,feature_count,model,fold,metric_scope,train_rows,train_extra_rows_used,test_rows,train_groups,test_groups,group_overlap_count
0.6,37,0.5945945945945946,0.6961206896551724,0.8275862068965517,0.9375,0.5172413793103449,0.6666666666666666,0.125,7,1,14,15,low_overlap_only,compact13,13,random_forest_balanced_depth3,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.4,37,0.7567567567567568,0.4827586206896552,0.8663793103448276,0.7777777777777778,0.9655172413793104,0.8615384615384616,1.0,0,8,1,28,low_overlap_only,compact13,13,extra_trees_balanced_depth3,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.5,37,0.5945945945945946,0.6961206896551724,0.8663793103448276,0.9375,0.5172413793103449,0.6666666666666666,0.125,7,1,14,15,low_overlap_only,compact13,13,extra_trees_balanced_depth3,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.6,37,0.35135135135135137,0.5862068965517242,0.8663793103448276,1.0,0.1724137931034483,0.29411764705882354,0.0,8,0,24,5,low_overlap_only,compact13,13,extra_trees_balanced_depth3,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.4,34,0.8235294117647058,0.5,0.5,0.8235294117647058,1.0,0.9032258064516129,1.0,0,6,0,28,low_overlap_only,compact13,13,dummy_most_frequent,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.5,34,0.8235294117647058,0.5,0.5,0.8235294117647058,1.0,0.9032258064516129,1.0,0,6,0,28,low_overlap_only,compact13,13,dummy_most_frequent,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.6,34,0.8235294117647058,0.5,0.5,0.8235294117647058,1.0,0.9032258064516129,1.0,0,6,0,28,low_overlap_only,compact13,13,dummy_most_frequent,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.4,34,0.7058823529411765,0.625,0.6071428571428571,0.875,0.75,0.8076923076923077,0.5,3,3,7,21,low_overlap_only,compact13,13,logistic_balanced,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.5,34,0.6470588235294118,0.5892857142857143,0.6071428571428571,0.8636363636363636,0.6785714285714286,0.76,0.5,3,3,9,19,low_overlap_only,compact13,13,logistic_balanced,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.6,34,0.5588235294117647,0.5357142857142857,0.6071428571428571,0.8421052631578947,0.5714285714285714,0.6808510638297872,0.5,3,3,12,16,low_overlap_only,compact13,13,logistic_balanced,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.4,34,0.7941176470588235,0.6785714285714286,0.636904761904762,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.5,3,3,4,24,low_overlap_only,compact13,13,random_forest_balanced_depth3,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.5,34,0.7647058823529411,0.7261904761904762,0.636904761904762,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.3333333333333333,4,2,6,22,low_overlap_only,compact13,13,random_forest_balanced_depth3,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.6,34,0.5,0.5654761904761905,0.636904761904762,0.8666666666666667,0.4642857142857143,0.6046511627906976,0.3333333333333333,4,2,15,13,low_overlap_only,compact13,13,random_forest_balanced_depth3,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.4,34,0.8235294117647058,0.5,0.6904761904761905,0.8235294117647058,1.0,0.9032258064516129,1.0,0,6,0,28,low_overlap_only,compact13,13,extra_trees_balanced_depth3,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.5,34,0.6470588235294118,0.6547619047619048,0.6904761904761905,0.9,0.6428571428571429,0.75,0.3333333333333333,4,2,10,18,low_overlap_only,compact13,13,extra_trees_balanced_depth3,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.6,34,0.35294117647058826,0.5416666666666667,0.6904761904761905,0.875,0.25,0.3888888888888889,0.16666666666666666,5,1,21,7,low_overlap_only,compact13,13,extra_trees_balanced_depth3,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.4,30,0.7333333333333333,0.5,0.5,0.7333333333333333,1.0,0.8461538461538461,1.0,0,8,0,22,low_overlap_only,compact13,13,dummy_most_frequent,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.5,30,0.7333333333333333,0.5,0.5,0.7333333333333333,1.0,0.8461538461538461,1.0,0,8,0,22,low_overlap_only,compact13,13,dummy_most_frequent,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.6,30,0.7333333333333333,0.5,0.5,0.7333333333333333,1.0,0.8461538461538461,1.0,0,8,0,22,low_overlap_only,compact13,13,dummy_most_frequent,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.4,30,0.9333333333333333,0.875,0.9147727272727273,0.9166666666666666,1.0,0.9565217391304348,0.25,6,2,0,22,low_overlap_only,compact13,13,logistic_balanced,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.5,30,0.8,0.7840909090909092,0.9147727272727273,0.9,0.8181818181818182,0.8571428571428571,0.25,6,2,4,18,low_overlap_only,compact13,13,logistic_balanced,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.6,30,0.7,0.7159090909090908,0.9147727272727273,0.8823529411764706,0.6818181818181818,0.7692307692307693,0.25,6,2,7,15,low_overlap_only,compact13,13,logistic_balanced,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.4,30,0.8,0.6647727272727273,0.6761363636363636,0.8076923076923077,0.9545454545454546,0.875,0.625,3,5,1,21,low_overlap_only,compact13,13,random_forest_balanced_depth3,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.5,30,0.6666666666666666,0.5738636363636364,0.6761363636363636,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.625,3,5,5,17,low_overlap_only,compact13,13,random_forest_balanced_depth3,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.6,30,0.5,0.5397727272727273,0.6761363636363636,0.7692307692307693,0.45454545454545453,0.5714285714285714,0.375,5,3,12,10,low_overlap_only,compact13,13,random_forest_balanced_depth3,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.4,30,0.7333333333333333,0.5,0.8863636363636364,0.7333333333333333,1.0,0.8461538461538461,1.0,0,8,0,22,low_overlap_only,compact13,13,extra_trees_balanced_depth3,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.5,30,0.8666666666666667,0.8295454545454546,0.8863636363636364,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.25,6,2,2,20,low_overlap_only,compact13,13,extra_trees_balanced_depth3,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.6,30,0.43333333333333335,0.6136363636363636,0.8863636363636364,1.0,0.22727272727272727,0.37037037037037035,0.0,8,0,17,5,low_overlap_only,compact13,13,extra_trees_balanced_depth3,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.4,37,0.8378378378378378,0.5,0.5,0.8378378378378378,1.0,0.9117647058823529,1.0,0,6,0,31,low_overlap_only,expanded154,154,dummy_most_frequent,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.5,37,0.8378378378378378,0.5,0.5,0.8378378378378378,1.0,0.9117647058823529,1.0,0,6,0,31,low_overlap_only,expanded154,154,dummy_most_frequent,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.6,37,0.8378378378378378,0.5,0.5,0.8378378378378378,1.0,0.9117647058823529,1.0,0,6,0,31,low_overlap_only,expanded154,154,dummy_most_frequent,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.4,37,0.7297297297297297,0.5698924731182795,0.5806451612903225,0.8620689655172413,0.8064516129032258,0.8333333333333334,0.6666666666666666,2,4,6,25,low_overlap_only,expanded154,154,logistic_balanced,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.5,37,0.7297297297297297,0.5698924731182795,0.5806451612903225,0.8620689655172413,0.8064516129032258,0.8333333333333334,0.6666666666666666,2,4,6,25,low_overlap_only,expanded154,154,logistic_balanced,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.6,37,0.7027027027027027,0.553763440860215,0.5806451612903225,0.8571428571428571,0.7741935483870968,0.8135593220338984,0.6666666666666666,2,4,7,24,low_overlap_only,expanded154,154,logistic_balanced,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.4,37,0.8108108108108109,0.4838709677419355,0.4946236559139785,0.8333333333333334,0.967741935483871,0.8955223880597015,1.0,0,6,1,30,low_overlap_only,expanded154,154,random_forest_balanced_depth3,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.5,37,0.5945945945945946,0.3548387096774194,0.4946236559139785,0.7857142857142857,0.7096774193548387,0.7457627118644068,1.0,0,6,9,22,low_overlap_only,expanded154,154,random_forest_balanced_depth3,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.6,37,0.4594594594594595,0.47580645161290325,0.4946236559139785,0.8235294117647058,0.45161290322580644,0.5833333333333334,0.5,3,3,17,14,low_overlap_only,expanded154,154,random_forest_balanced_depth3,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.4,37,0.8108108108108109,0.4838709677419355,0.5913978494623656,0.8333333333333334,0.967741935483871,0.8955223880597015,1.0,0,6,1,30,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.5,37,0.5405405405405406,0.5241935483870968,0.5913978494623656,0.85,0.5483870967741935,0.6666666666666666,0.5,3,3,14,17,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.6,37,0.4864864864864865,0.6935483870967742,0.5913978494623656,1.0,0.3870967741935484,0.5581395348837209,0.0,6,0,19,12,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.4,32,0.78125,0.5,0.5,0.78125,1.0,0.8771929824561403,1.0,0,7,0,25,low_overlap_only,expanded154,154,dummy_most_frequent,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.5,32,0.78125,0.5,0.5,0.78125,1.0,0.8771929824561403,1.0,0,7,0,25,low_overlap_only,expanded154,154,dummy_most_frequent,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.6,32,0.78125,0.5,0.5,0.78125,1.0,0.8771929824561403,1.0,0,7,0,25,low_overlap_only,expanded154,154,dummy_most_frequent,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.4,32,0.84375,0.7971428571428572,0.8685714285714284,0.9166666666666666,0.88,0.8979591836734694,0.2857142857142857,5,2,3,22,low_overlap_only,expanded154,154,logistic_balanced,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.5,32,0.84375,0.8485714285714285,0.8685714285714284,0.9545454545454546,0.84,0.8936170212765957,0.14285714285714285,6,1,4,21,low_overlap_only,expanded154,154,logistic_balanced,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.6,32,0.8125,0.8285714285714285,0.8685714285714284,0.9523809523809523,0.8,0.8695652173913043,0.14285714285714285,6,1,5,20,low_overlap_only,expanded154,154,logistic_balanced,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.4,32,0.71875,0.6142857142857143,0.7828571428571428,0.8333333333333334,0.8,0.8163265306122449,0.5714285714285714,3,4,5,20,low_overlap_only,expanded154,154,random_forest_balanced_depth3,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.5,32,0.71875,0.6657142857142857,0.7828571428571428,0.8636363636363636,0.76,0.8085106382978723,0.42857142857142855,4,3,6,19,low_overlap_only,expanded154,154,random_forest_balanced_depth3,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.6,32,0.65625,0.7285714285714285,0.7828571428571428,0.9375,0.6,0.7317073170731707,0.14285714285714285,6,1,10,15,low_overlap_only,expanded154,154,random_forest_balanced_depth3,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.4,32,0.75,0.48,0.7542857142857142,0.7741935483870968,0.96,0.8571428571428571,1.0,0,7,1,24,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.5,32,0.71875,0.7685714285714286,0.7542857142857142,0.9444444444444444,0.68,0.7906976744186046,0.14285714285714285,6,1,8,17,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.6,32,0.5625,0.6685714285714286,0.7542857142857142,0.9230769230769231,0.48,0.631578947368421,0.14285714285714285,6,1,13,12,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.4,37,0.7837837837837838,0.5,0.5,0.7837837837837838,1.0,0.8787878787878788,1.0,0,8,0,29,low_overlap_only,expanded154,154,dummy_most_frequent,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.5,37,0.7837837837837838,0.5,0.5,0.7837837837837838,1.0,0.8787878787878788,1.0,0,8,0,29,low_overlap_only,expanded154,154,dummy_most_frequent,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.6,37,0.7837837837837838,0.5,0.5,0.7837837837837838,1.0,0.8787878787878788,1.0,0,8,0,29,low_overlap_only,expanded154,154,dummy_most_frequent,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.4,37,0.7837837837837838,0.7262931034482758,0.8362068965517241,0.8888888888888888,0.8275862068965517,0.8571428571428571,0.375,5,3,5,24,low_overlap_only,expanded154,154,logistic_balanced,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.5,37,0.7837837837837838,0.7262931034482758,0.8362068965517241,0.8888888888888888,0.8275862068965517,0.8571428571428571,0.375,5,3,5,24,low_overlap_only,expanded154,154,logistic_balanced,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.6,37,0.7837837837837838,0.8168103448275862,0.8362068965517241,0.9565217391304348,0.7586206896551724,0.8461538461538461,0.125,7,1,7,22,low_overlap_only,expanded154,154,logistic_balanced,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.4,37,0.8378378378378378,0.6702586206896552,0.8448275862068965,0.8484848484848485,0.9655172413793104,0.9032258064516129,0.625,3,5,1,28,low_overlap_only,expanded154,154,random_forest_balanced_depth3,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.5,37,0.7567567567567568,0.6637931034482758,0.8448275862068965,0.8571428571428571,0.8275862068965517,0.8421052631578947,0.5,4,4,5,24,low_overlap_only,expanded154,154,random_forest_balanced_depth3,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.6,37,0.6756756756756757,0.7931034482758621,0.8448275862068965,1.0,0.5862068965517241,0.7391304347826086,0.0,8,0,12,17,low_overlap_only,expanded154,154,random_forest_balanced_depth3,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.4,37,0.8378378378378378,0.625,0.8793103448275862,0.8285714285714286,1.0,0.90625,0.75,2,6,0,29,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.5,37,0.6486486486486487,0.7758620689655172,0.8793103448275862,1.0,0.5517241379310345,0.7111111111111111,0.0,8,0,13,16,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.6,37,0.5405405405405406,0.7068965517241379,0.8793103448275862,1.0,0.41379310344827586,0.5853658536585366,0.0,8,0,17,12,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.4,34,0.8235294117647058,0.5,0.5,0.8235294117647058,1.0,0.9032258064516129,1.0,0,6,0,28,low_overlap_only,expanded154,154,dummy_most_frequent,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.5,34,0.8235294117647058,0.5,0.5,0.8235294117647058,1.0,0.9032258064516129,1.0,0,6,0,28,low_overlap_only,expanded154,154,dummy_most_frequent,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.6,34,0.8235294117647058,0.5,0.5,0.8235294117647058,1.0,0.9032258064516129,1.0,0,6,0,28,low_overlap_only,expanded154,154,dummy_most_frequent,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.4,34,0.7941176470588235,0.8095238095238095,0.761904761904762,0.9565217391304348,0.7857142857142857,0.8627450980392157,0.16666666666666666,5,1,6,22,low_overlap_only,expanded154,154,logistic_balanced,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.5,34,0.7352941176470589,0.7738095238095238,0.761904761904762,0.9523809523809523,0.7142857142857143,0.8163265306122449,0.16666666666666666,5,1,8,20,low_overlap_only,expanded154,154,logistic_balanced,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.6,34,0.7058823529411765,0.7559523809523809,0.761904761904762,0.95,0.6785714285714286,0.7916666666666666,0.16666666666666666,5,1,9,19,low_overlap_only,expanded154,154,logistic_balanced,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.4,34,0.7941176470588235,0.48214285714285715,0.8154761904761906,0.8181818181818182,0.9642857142857143,0.8852459016393442,1.0,0,6,1,27,low_overlap_only,expanded154,154,random_forest_balanced_depth3,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.5,34,0.7941176470588235,0.8095238095238095,0.8154761904761906,0.9565217391304348,0.7857142857142857,0.8627450980392157,0.16666666666666666,5,1,6,22,low_overlap_only,expanded154,154,random_forest_balanced_depth3,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.6,34,0.5294117647058824,0.7142857142857143,0.8154761904761906,1.0,0.42857142857142855,0.6,0.0,6,0,16,12,low_overlap_only,expanded154,154,random_forest_balanced_depth3,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.4,34,0.7941176470588235,0.48214285714285715,0.7916666666666666,0.8181818181818182,0.9642857142857143,0.8852459016393442,1.0,0,6,1,27,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.5,34,0.4411764705882353,0.6607142857142857,0.7916666666666666,1.0,0.32142857142857145,0.4864864864864865,0.0,6,0,19,9,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.6,34,0.29411764705882354,0.5714285714285714,0.7916666666666666,1.0,0.14285714285714285,0.25,0.0,6,0,24,4,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,4,fold,136.0,0,34,1|2|3|4|5|6|7|8|10|11|13|14|15|16|17|18|19|21|22|23|27|29|30|31|32|33,9|12|20|24|25|26|28,0
0.4,30,0.7333333333333333,0.5,0.5,0.7333333333333333,1.0,0.8461538461538461,1.0,0,8,0,22,low_overlap_only,expanded154,154,dummy_most_frequent,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.5,30,0.7333333333333333,0.5,0.5,0.7333333333333333,1.0,0.8461538461538461,1.0,0,8,0,22,low_overlap_only,expanded154,154,dummy_most_frequent,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.6,30,0.7333333333333333,0.5,0.5,0.7333333333333333,1.0,0.8461538461538461,1.0,0,8,0,22,low_overlap_only,expanded154,154,dummy_most_frequent,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.4,30,0.7333333333333333,0.5795454545454546,0.8409090909090909,0.7692307692307693,0.9090909090909091,0.8333333333333334,0.75,2,6,2,20,low_overlap_only,expanded154,154,logistic_balanced,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
