evaluation_scope,feature_set,model,threshold,class,precision,recall,f1,support
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.6,normal,0.6705882352941176,0.8769230769230769,0.76,65
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.6,pre_event,0.7037037037037037,0.40425531914893614,0.5135135135135135,47
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.4,normal,0.5803571428571429,1.0,0.7344632768361582,65
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.4,pre_event,0.0,0.0,0.0,47
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.5,normal,0.5803571428571429,1.0,0.7344632768361582,65
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.5,pre_event,0.0,0.0,0.0,47
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.6,normal,0.5803571428571429,1.0,0.7344632768361582,65
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.6,pre_event,0.0,0.0,0.0,47
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.4,normal,0.5,0.046153846153846156,0.08450704225352113,65
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.4,pre_event,0.41509433962264153,0.9361702127659575,0.5751633986928104,47
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.5,normal,0.6666666666666666,0.676923076923077,0.6717557251908397,65
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.5,pre_event,0.5434782608695652,0.5319148936170213,0.5376344086021505,47
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.6,normal,0.5887850467289719,0.9692307692307692,0.7325581395348837,65
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.6,pre_event,0.6,0.06382978723404255,0.11538461538461539,47
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth5,0.4,normal,0.5652173913043478,0.2,0.29545454545454547,65
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth5,0.4,pre_event,0.4157303370786517,0.7872340425531915,0.5441176470588235,47
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth5,0.5,normal,0.640625,0.6307692307692307,0.6356589147286822,65
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth5,0.5,pre_event,0.5,0.5106382978723404,0.5052631578947369,47
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth5,0.6,normal,0.6095238095238096,0.9846153846153847,0.7529411764705882,65
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth5,0.6,pre_event,0.8571428571428571,0.1276595744680851,0.2222222222222222,47
Pooled_M1_M2_group_CV,standard_common_plus_system,hist_gradient_boosting,0.4,normal,0.625,0.5384615384615384,0.5785123966942148,65
Pooled_M1_M2_group_CV,standard_common_plus_system,hist_gradient_boosting,0.4,pre_event,0.4642857142857143,0.5531914893617021,0.5048543689320388,47
Pooled_M1_M2_group_CV,standard_common_plus_system,hist_gradient_boosting,0.5,normal,0.647887323943662,0.7076923076923077,0.6764705882352942,65
Pooled_M1_M2_group_CV,standard_common_plus_system,hist_gradient_boosting,0.5,pre_event,0.5365853658536586,0.46808510638297873,0.5,47
Pooled_M1_M2_group_CV,standard_common_plus_system,hist_gradient_boosting,0.6,normal,0.6588235294117647,0.8615384615384616,0.7466666666666667,65
Pooled_M1_M2_group_CV,standard_common_plus_system,hist_gradient_boosting,0.6,pre_event,0.6666666666666666,0.3829787234042553,0.4864864864864865,47
Pooled_M1_M2_group_CV,standard_common_plus_system,lightgbm_depth3,0.4,normal,0.6607142857142857,0.5692307692307692,0.6115702479338843,65
Pooled_M1_M2_group_CV,standard_common_plus_system,lightgbm_depth3,0.4,pre_event,0.5,0.5957446808510638,0.5436893203883495,47
Pooled_M1_M2_group_CV,standard_common_plus_system,lightgbm_depth3,0.5,normal,0.676923076923077,0.676923076923077,0.676923076923077,65
Pooled_M1_M2_group_CV,standard_common_plus_system,lightgbm_depth3,0.5,pre_event,0.5531914893617021,0.5531914893617021,0.5531914893617021,47
Pooled_M1_M2_group_CV,standard_common_plus_system,lightgbm_depth3,0.6,normal,0.6857142857142857,0.7384615384615385,0.7111111111111111,65
Pooled_M1_M2_group_CV,standard_common_plus_system,lightgbm_depth3,0.6,pre_event,0.5952380952380952,0.5319148936170213,0.5617977528089888,47
Pooled_M1_M2_group_CV,standard_common_plus_system,logistic_balanced,0.4,normal,0.6078431372549019,0.47692307692307695,0.5344827586206896,65
Pooled_M1_M2_group_CV,standard_common_plus_system,logistic_balanced,0.4,pre_event,0.4426229508196721,0.574468085106383,0.5,47
Pooled_M1_M2_group_CV,standard_common_plus_system,logistic_balanced,0.5,normal,0.6101694915254238,0.5538461538461539,0.5806451612903226,65
Pooled_M1_M2_group_CV,standard_common_plus_system,logistic_balanced,0.5,pre_event,0.4528301886792453,0.5106382978723404,0.48,47
Pooled_M1_M2_group_CV,standard_common_plus_system,logistic_balanced,0.6,normal,0.6231884057971014,0.6615384615384615,0.6417910447761194,65
Pooled_M1_M2_group_CV,standard_common_plus_system,logistic_balanced,0.6,pre_event,0.4883720930232558,0.44680851063829785,0.4666666666666667,47
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth3,0.4,normal,0.6521739130434783,0.23076923076923078,0.3409090909090909,65
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth3,0.4,pre_event,0.43820224719101125,0.8297872340425532,0.5735294117647058,47
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth3,0.5,normal,0.6451612903225806,0.6153846153846154,0.6299212598425197,65
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth3,0.5,pre_event,0.5,0.5319148936170213,0.5154639175257731,47
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth3,0.6,normal,0.631578947368421,0.9230769230769231,0.75,65
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth3,0.6,pre_event,0.7058823529411765,0.2553191489361702,0.375,47
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth5,0.4,normal,0.6363636363636364,0.3230769230769231,0.42857142857142855,65
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth5,0.4,pre_event,0.4430379746835443,0.7446808510638298,0.5555555555555556,47
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth5,0.5,normal,0.6461538461538462,0.6461538461538462,0.6461538461538462,65
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth5,0.5,pre_event,0.5106382978723404,0.5106382978723404,0.5106382978723404,47
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth5,0.6,normal,0.6444444444444445,0.8923076923076924,0.7483870967741936,65
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth5,0.6,pre_event,0.6818181818181818,0.3191489361702128,0.43478260869565216,47
Pooled_M1_M2_group_CV,standard_common_plus_system,xgboost_depth3,0.4,normal,0.6363636363636364,0.5384615384615384,0.5833333333333334,65
Pooled_M1_M2_group_CV,standard_common_plus_system,xgboost_depth3,0.4,pre_event,0.47368421052631576,0.574468085106383,0.5192307692307693,47
Pooled_M1_M2_group_CV,standard_common_plus_system,xgboost_depth3,0.5,normal,0.6666666666666666,0.7692307692307693,0.7142857142857143,65
Pooled_M1_M2_group_CV,standard_common_plus_system,xgboost_depth3,0.5,pre_event,0.5945945945945946,0.46808510638297873,0.5238095238095238,47
Pooled_M1_M2_group_CV,standard_common_plus_system,xgboost_depth3,0.6,normal,0.6666666666666666,0.8615384615384616,0.7516778523489933,65
Pooled_M1_M2_group_CV,standard_common_plus_system,xgboost_depth3,0.6,pre_event,0.6785714285714286,0.40425531914893614,0.5066666666666667,47
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.4,normal,0.5697674418604651,1.0,0.725925925925926,49
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.4,pre_event,0.0,0.0,0.0,37
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.5,normal,0.5697674418604651,1.0,0.725925925925926,49
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.5,pre_event,0.0,0.0,0.0,37
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.6,normal,0.5697674418604651,1.0,0.725925925925926,49
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.6,pre_event,0.0,0.0,0.0,37
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.4,normal,0.6666666666666666,0.12244897959183673,0.20689655172413793,49
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.4,pre_event,0.44155844155844154,0.918918918918919,0.5964912280701754,37
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.5,normal,0.6078431372549019,0.6326530612244898,0.62,49
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.5,pre_event,0.4857142857142857,0.4594594594594595,0.4722222222222222,37
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.6,normal,0.5853658536585366,0.9795918367346939,0.732824427480916,49
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.6,pre_event,0.75,0.08108108108108109,0.14634146341463414,37
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.4,normal,0.7142857142857143,0.30612244897959184,0.42857142857142855,49
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.4,pre_event,0.47692307692307695,0.8378378378378378,0.6078431372549019,37
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.5,normal,0.62,0.6326530612244898,0.6262626262626263,49
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.5,pre_event,0.5,0.4864864864864865,0.4931506849315068,37
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.6,normal,0.6075949367088608,0.9795918367346939,0.75,49
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.6,pre_event,0.8571428571428571,0.16216216216216217,0.2727272727272727,37
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.4,normal,0.631578947368421,0.4897959183673469,0.5517241379310345,49
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.4,pre_event,0.4791666666666667,0.6216216216216216,0.5411764705882353,37
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.5,normal,0.6346153846153846,0.673469387755102,0.6534653465346535,49
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.5,pre_event,0.5294117647058824,0.4864864864864865,0.5070422535211268,37
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.6,normal,0.5901639344262295,0.7346938775510204,0.6545454545454545,49
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.6,pre_event,0.48,0.32432432432432434,0.3870967741935484,37
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.4,normal,0.625,0.6122448979591837,0.6185567010309279,49
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.4,pre_event,0.5,0.5135135135135135,0.5066666666666667,37
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.5,normal,0.6181818181818182,0.6938775510204082,0.6538461538461539,49
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.5,pre_event,0.5161290322580645,0.43243243243243246,0.47058823529411764,37
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.6,normal,0.6271186440677966,0.7551020408163265,0.6851851851851852,49
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.6,pre_event,0.5555555555555556,0.40540540540540543,0.46875,37
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.4,normal,0.7272727272727273,0.6530612244897959,0.6881720430107527,49
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.4,pre_event,0.5952380952380952,0.6756756756756757,0.6329113924050633,37
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.5,normal,0.7391304347826086,0.6938775510204082,0.7157894736842105,49
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.5,pre_event,0.625,0.6756756756756757,0.6493506493506493,37
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.6,normal,0.7083333333333334,0.6938775510204082,0.7010309278350515,49
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.6,pre_event,0.6052631578947368,0.6216216216216216,0.6133333333333333,37
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.4,normal,0.782608695652174,0.3673469387755102,0.5,49
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.4,pre_event,0.5079365079365079,0.8648648648648649,0.64,37
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.5,normal,0.5714285714285714,0.5714285714285714,0.5714285714285714,49
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.5,pre_event,0.43243243243243246,0.43243243243243246,0.43243243243243246,37
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.6,normal,0.6231884057971014,0.8775510204081632,0.7288135593220338,49
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.6,pre_event,0.6470588235294118,0.2972972972972973,0.4074074074074074,37
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.4,normal,0.7307692307692307,0.3877551020408163,0.5066666666666667,49
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.4,pre_event,0.5,0.8108108108108109,0.6185567010309279,37
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.5,normal,0.5625,0.5510204081632653,0.5567010309278351,49
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.5,pre_event,0.42105263157894735,0.43243243243243246,0.4266666666666667,37
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.6,normal,0.6176470588235294,0.8571428571428571,0.717948717948718,49
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.6,pre_event,0.6111111111111112,0.2972972972972973,0.4,37
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.4,normal,0.631578947368421,0.4897959183673469,0.5517241379310345,49
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.4,pre_event,0.4791666666666667,0.6216216216216216,0.5411764705882353,37
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.5,normal,0.6222222222222222,0.5714285714285714,0.5957446808510638,49
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.5,pre_event,0.4878048780487805,0.5405405405405406,0.5128205128205128,37
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.6,normal,0.5789473684210527,0.673469387755102,0.6226415094339622,49
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.6,pre_event,0.4482758620689655,0.35135135135135137,0.3939393939393939,37
